input_id,source_file,source_index,predicted_class_id,predicted_class_name,predicted_is_defect,confidence,entropy,route,route_reason,production_auto_accept_enabled_for_class,class_auto_accept_threshold,class_margin_threshold,strongest_other_class_probability,predicted_vs_best_other_margin,margin_requirement_met,global_abstain_threshold,top_1_class,top_1_probability,top_2_class,top_2_probability,top_3_class,top_3_probability,inference_latency_ms_estimate,probability_normal,probability_center,probability_donut,probability_edge_loc,probability_edge_ring,probability_loc,probability_near_full,probability_random,probability_scratch,source_height,source_width,source_active_dies,source_failed_dies,source_failed_ratio,preprocessing_transform,monitoring_status,auto_clearance_suspended,effective_route,monitoring_override_applied,monitoring_reason,normalized_entropy,probability_margin,queue_priority
record_000719695:0,artifacts/input_files/record_000719695.npy,0,0,Normal,False,0.7112551927566528,0.8241254091262817,ABSTAIN,Confidence is below the frozen abstain threshold.,True,0.9441788792610168,0.1,0.1881425678730011,0.5231126248836517,True,0.7762330770492554,Normal,0.7112551927566528,Center,0.1881425678730011,Loc,0.0916471779346466,0.011045578503399156,0.7112551927566528,0.1881425678730011,6.580531817235169e-07,0.004421618767082691,2.0966704141756054e-06,0.0916471779346466,1.569154584046828e-09,2.80460227486401e-07,0.004530354868620634,41,40,1256,154,0.12261146496815287,"{'source_height': 41, 'source_width': 40, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 2.341463414634146}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.3750756375233163,0.5231126248836517,1
record_000695484:0,artifacts/input_files/record_000695484.npy,0,0,Normal,False,0.7235478758811951,0.7356462478637695,ABSTAIN,Confidence is below the frozen abstain threshold.,True,0.9441788792610168,0.1,0.23966825008392334,0.48387962579727173,True,0.7762330770492554,Normal,0.7235478758811951,Loc,0.23966825008392334,Edge-Loc,0.019253863021731377,0.013826812391926069,0.7235478758811951,0.007325552403926849,1.1956609569097054e-06,0.019253863021731377,2.532495273044333e-05,0.23966825008392334,8.207960533468395e-09,1.363449337077327e-05,0.010164218954741955,31,31,736,185,0.2513586956521739,"{'source_height': 31, 'source_width': 31, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.096774193548387}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.33480703586322613,0.48387962579727173,1
record_000347707:0,artifacts/input_files/record_000347707.npy,0,5,Loc,True,0.7299391627311707,0.7728737592697144,ABSTAIN,Confidence is below the frozen abstain threshold.,False,,,0.2124924510717392,0.5174467116594315,True,0.7762330770492554,Loc,0.7299391627311707,Center,0.2124924510717392,Donut,0.03839070349931717,0.03506835855660029,3.84208578907419e-06,0.2124924510717392,0.03839070349931717,0.007074873894453049,1.610489221093303e-06,0.7299391627311707,7.674851076444611e-06,0.012052486650645733,3.7312765925889835e-05,27,25,518,192,0.37065637065637064,"{'source_height': 27, 'source_width': 25, 'resized_height': 96, 'resized_width': 89, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 3, 'padding_right': 4, 'scale': 3.5555555555555554}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.3517500064589206,0.5174467116594315,1
record_000650384:0,artifacts/input_files/record_000650384.npy,0,5,Loc,True,0.7335312962532043,0.7997577786445618,ABSTAIN,Confidence is below the frozen abstain threshold.,False,,,0.17480632662773132,0.558724969625473,True,0.7762330770492554,Loc,0.7335312962532043,Scratch,0.17480632662773132,Normal,0.0781325250864029,0.01562695251777768,0.0781325250864029,0.0036156754940748215,0.00017871696036309004,0.00945043470710516,4.892088327324018e-05,0.7335312962532043,1.4815921645094932e-07,0.00023593562946189195,0.17480632662773132,30,34,776,139,0.1791237113402062,"{'source_height': 30, 'source_width': 34, 'resized_height': 85, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 6, 'padding_left': 0, 'padding_right': 0, 'scale': 2.823529411764706}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.3639854509611116,0.558724969625473,1
record_000071508:0,artifacts/input_files/record_000071508.npy,0,3,Edge-Loc,True,0.739799439907074,0.7509406208992004,ABSTAIN,Confidence is below the frozen abstain threshold.,False,,,0.15327978134155273,0.5865196585655212,True,0.7762330770492554,Edge-Loc,0.739799439907074,Edge-Ring,0.15327978134155273,Normal,0.10673847049474716,5.407300781371305,0.10673847049474716,2.054573826626438e-07,1.2865393472782927e-10,0.739799439907074,0.15327978134155273,6.963412306504324e-05,1.1296013013861739e-07,2.3241486246661225e-07,0.00011202161113033071,33,33,846,162,0.19148936170212766,"{'source_height': 33, 'source_width': 33, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.909090909090909}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.3417678050049826,0.5865196585655212,1
record_000796307:0,artifacts/input_files/record_000796307.npy,0,3,Edge-Loc,True,0.7422735691070557,0.6717191934585571,ABSTAIN,Confidence is below the frozen abstain threshold.,False,,,0.22965525090694427,0.5126183182001114,True,0.7762330770492554,Edge-Loc,0.7422735691070557,Normal,0.22965525090694427,Edge-Ring,0.024725839495658875,0.010162109902012162,0.22965525090694427,1.2137138583057094e-05,3.629501588164885e-09,0.7422735691070557,0.024725839495658875,0.0009457216365262866,2.58051727541897e-07,8.470240686619945e-07,0.002386300591751933,29,26,562,53,0.09430604982206406,"{'source_height': 29, 'source_width': 26, 'resized_height': 96, 'resized_width': 86, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 5, 'padding_right': 5, 'scale': 3.310344827586207}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.30571257958206,0.5126183182001114,1
record_000713006:0,artifacts/input_files/record_000713006.npy,0,0,Normal,False,0.7477532625198364,0.5845606327056885,ABSTAIN,Confidence is below the frozen abstain threshold.,True,0.9441788792610168,0.1,0.24901562929153442,0.498737633228302,True,0.7762330770492554,Normal,0.7477532625198364,Edge-Loc,0.24901562929153442,Edge-Ring,0.002236920176073909,0.011470062418084126,0.7477532625198364,6.220173531801265e-07,3.1086491345498624e-13,0.24901562929153442,0.002236920176073909,0.0008060423424467444,1.8134330842523028e-12,8.254433803145389e-10,0.00018746720161288977,25,27,516,106,0.2054263565891473,"{'source_height': 25, 'source_width': 27, 'resized_height': 89, 'resized_width': 96, 'padding_top': 3, 'padding_bottom': 4, 'padding_left': 0, 'padding_right': 0, 'scale': 3.5555555555555554}",GREEN,False,ABSTAIN,False,All immediate drift features are within limits.,0.2660450091152603,0.498737633228302,1
record_000743866:0,artifacts/input_files/record_000743866.npy,0,5,Loc,True,0.7783011794090271,0.6263412237167358,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.1996576189994812,0.5786435604095459,True,0.7762330770492554,Loc,0.7783011794090271,Edge-Loc,0.1996576189994812,Normal,0.01116606779396534,0.009596358722774312,0.01116606779396534,0.00012919542496092618,0.000356140109943226,0.1996576189994812,0.0012222776422277093,0.7783011794090271,5.7371439652342815e-06,0.0015419544652104378,0.007619921118021011,43,42,1421,337,0.23715693173821253,"{'source_height': 43, 'source_width': 42, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 2.2325581395348837}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.2850601755402143,0.5786435604095459,2
record_000731210:0,artifacts/input_files/record_000731210.npy,0,5,Loc,True,0.7931056022644043,0.6595986485481262,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.15289047360420227,0.640215128660202,True,0.7762330770492554,Loc,0.7931056022644043,Normal,0.15289047360420227,Scratch,0.04211271554231644,0.010776702765724622,0.15289047360420227,0.00050698546692729,2.9354057915043086e-05,0.01132404338568449,1.5120439456950407e-05,0.7931056022644043,1.695186746530908e-08,1.574137422721833e-05,0.04211271554231644,33,29,741,126,0.1700404858299595,"{'source_height': 33, 'source_width': 29, 'resized_height': 96, 'resized_width': 84, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 6, 'padding_right': 6, 'scale': 2.909090909090909}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.3001962818692767,0.640215128660202,2
record_000762318:0,artifacts/input_files/record_000762318.npy,0,1,Center,True,0.7973892092704773,0.608197033405304,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.17309072613716125,0.624298483133316,True,0.7762330770492554,Center,0.7973892092704773,Normal,0.17309072613716125,Loc,0.02127765864133835,0.00976757837634068,0.17309072613716125,0.7973892092704773,6.739748528161726e-07,0.007483826484531164,6.575079169124365e-06,0.02127765864133835,6.648715356050161e-08,3.0847772904962767e-06,0.0007481122156605124,39,37,1109,87,0.07844905320108206,"{'source_height': 39, 'source_width': 37, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.4615384615384617}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.2768023986617903,0.624298483133316,2
record_000727034:0,artifacts/input_files/record_000727034.npy,0,5,Loc,True,0.8093565702438354,0.7409518361091614,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.07824480533599854,0.7311117649078369,True,0.7762330770492554,Loc,0.8093565702438354,Random,0.07824480533599854,Donut,0.05146753787994385,0.010776702765724622,0.0036336497869342566,0.0007307601626962423,0.05146753787994385,0.011244505643844604,0.00020402774680405855,0.8093565702438354,1.9147539660480106e-06,0.07824480533599854,0.045116160064935684,30,34,776,234,0.3015463917525773,"{'source_height': 30, 'source_width': 34, 'resized_height': 85, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 6, 'padding_left': 0, 'padding_right': 0, 'scale': 2.823529411764706}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.33722171313386906,0.7311117649078369,2
record_000433064:0,artifacts/input_files/record_000433064.npy,0,5,Loc,True,0.814685583114624,0.6424568891525269,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.12633900344371796,0.6883465796709061,True,0.7762330770492554,Loc,0.814685583114624,Edge-Loc,0.12633900344371796,Normal,0.03518007695674896,0.03506835855660029,0.03518007695674896,0.0016253190115094185,7.1062777351471595e-06,0.12633900344371796,0.0002122472651535645,0.814685583114624,3.8590036410823814e-07,2.70322198048234e-05,0.021923284977674484,72,67,3773,162,0.04293665518155314,"{'source_height': 72, 'source_width': 67, 'resized_height': 96, 'resized_width': 89, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 3, 'padding_right': 4, 'scale': 1.3333333333333333}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.29239473096163987,0.6883465796709061,2
record_000172358:0,artifacts/input_files/record_000172358.npy,0,1,Center,True,0.8223546743392944,0.4754982590675354,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.17649877071380615,0.6458559036254883,True,0.7762330770492554,Center,0.8223546743392944,Loc,0.17649877071380615,Donut,0.0009138023015111685,5.407300781371305,0.0001291824592044577,0.8223546743392944,0.0009138023015111685,2.7953587959927972e-06,7.489161513163367e-10,0.17649877071380615,1.4116787738771563e-08,9.658880298957229e-05,4.20440574089298e-06,26,26,533,212,0.3977485928705441,"{'source_height': 26, 'source_width': 26, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.21640858379802047,0.6458559036254883,2
record_000719614:0,artifacts/input_files/record_000719614.npy,0,3,Edge-Loc,True,0.823850154876709,0.548007607460022,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.1541246622800827,0.6697254925966263,True,0.7762330770492554,Edge-Loc,0.823850154876709,Normal,0.1541246622800827,Loc,0.01682269759476185,0.011045578503399156,0.1541246622800827,0.00011469276796560735,3.390149743154325e-07,0.823850154876709,0.0031119114719331264,0.01682269759476185,4.114911462238524e-06,1.7305550500168465e-05,0.0019541580695658922,41,40,1256,188,0.14968152866242038,"{'source_height': 41, 'source_width': 40, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 2.341463414634146}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.24940901040001692,0.6697254925966263,2
record_000724159:0,artifacts/input_files/record_000724159.npy,0,5,Loc,True,0.8324649930000305,0.57877516746521,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.11760152131319046,0.7148634716868401,True,0.7762330770492554,Loc,0.8324649930000305,Normal,0.11760152131319046,Edge-Loc,0.0406431145966053,0.011045578503399156,0.11760152131319046,0.00012902423623017967,1.610579545285873e-07,0.0406431145966053,6.845080861239694e-06,0.8324649930000305,1.6691743542907034e-09,3.1054341889102943e-06,0.009151235222816467,25,26,518,106,0.20463320463320464,"{'source_height': 25, 'source_width': 26, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 3.6923076923076925}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.2634119304121755,0.7148634716868401,2
record_000445863:0,artifacts/input_files/record_000445863.npy,0,4,Edge-Ring,True,0.8339096307754517,0.44963571429252625,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.1660902053117752,0.6678194254636765,True,0.7762330770492554,Edge-Ring,0.8339096307754517,Edge-Loc,0.1660902053117752,Near-full,2.1661168148057186e-07,0.03506835855660029,9.284194506936627e-13,3.2585360534332617e-21,1.2595045744703975e-17,0.1660902053117752,0.8339096307754517,7.753200145057583e-16,2.1661168148057186e-07,3.7853997714165644e-10,8.729197961347189e-17,32,29,712,215,0.30196629213483145,"{'source_height': 32, 'source_width': 29, 'resized_height': 96, 'resized_width': 87, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 4, 'padding_right': 5, 'scale': 3.0}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.20463803242071735,0.6678194254636765,2
record_000811235:0,artifacts/input_files/record_000811235.npy,0,3,Edge-Loc,True,0.8350867629051208,0.44931039214134216,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.16473990678787231,0.6703468561172485,True,0.7762330770492554,Edge-Loc,0.8350867629051208,Loc,0.16473990678787231,Scratch,6.563828355865553e-05,0.4637093748897314,1.0369070650995127e-06,6.679520652141946e-07,1.0459624718350824e-05,0.8350867629051208,6.31820221315138e-05,0.16473990678787231,1.043093504904391e-07,3.218480560462922e-05,6.563828355865553e-05,26,30,600,102,0.17,"{'source_height': 26, 'source_width': 30, 'resized_height': 83, 'resized_width': 96, 'padding_top': 6, 'padding_bottom': 7, 'padding_left': 0, 'padding_right': 0, 'scale': 3.2}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.20448997192906815,0.6703468561172485,2
record_000762603:0,artifacts/input_files/record_000762603.npy,0,1,Center,True,0.843277633190155,0.5256115198135376,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.12187087535858154,0.7214067578315735,True,0.7762330770492554,Center,0.843277633190155,Normal,0.12187087535858154,Loc,0.032995931804180145,0.00976757837634068,0.12187087535858154,0.843277633190155,3.6450921925279545e-07,0.0013222744455561042,2.3016775685391622e-07,0.032995931804180145,2.466630455444374e-09,4.910662028123625e-07,0.0005322371725924313,39,37,1109,87,0.07844905320108206,"{'source_height': 39, 'source_width': 37, 'resized_height': 96, 'resized_width': 91, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 2, 'padding_right': 3, 'scale': 2.4615384615384617}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.23921611165061551,0.7214067578315735,2
record_000776422:0,artifacts/input_files/record_000776422.npy,0,3,Edge-Loc,True,0.8586204051971436,0.5084701776504517,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.10033142566680908,0.7582889795303345,True,0.7762330770492554,Edge-Loc,0.8586204051971436,Edge-Ring,0.10033142566680908,Normal,0.037810537964105606,0.010505218597245403,0.037810537964105606,0.00024498943821527064,1.6220308225456392e-06,0.8586204051971436,0.10033142566680908,0.0009587883250787854,0.0004580251988954842,0.00023501990654040128,0.0013391075190156698,22,50,822,142,0.17274939172749393,"{'source_height': 22, 'source_width': 50, 'resized_height': 42, 'resized_width': 96, 'padding_top': 27, 'padding_bottom': 27, 'padding_left': 0, 'padding_right': 0, 'scale': 1.92}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.23141475063367886,0.7582889795303345,2
record_000106791:0,artifacts/input_files/record_000106791.npy,0,3,Edge-Loc,True,0.8613173961639404,0.44364991784095764,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.12930980324745178,0.7320075929164886,True,0.7762330770492554,Edge-Loc,0.8613173961639404,Loc,0.12930980324745178,Normal,0.007139264140278101,5.407300781371305,0.007139264140278101,0.00034519980545155704,3.2691962132957997e-06,0.8613173961639404,0.00012686349509749562,0.12930980324745178,3.0145924938551616e-06,3.284448030171916e-05,0.0017223380273208022,35,31,845,149,0.17633136094674556,"{'source_height': 35, 'source_width': 31, 'resized_height': 96, 'resized_width': 85, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 5, 'padding_right': 6, 'scale': 2.742857142857143}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.2019137790543066,0.7320075929164886,2
record_000775660:0,artifacts/input_files/record_000775660.npy,0,8,Scratch,True,0.8949760794639587,0.3630620539188385,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0992712676525116,0.7957048118114471,True,0.7762330770492554,Scratch,0.8949760794639587,Normal,0.0992712676525116,Loc,0.003536466509103775,0.010505218597245403,0.0992712676525116,3.362246570759453e-05,8.496746886521578e-06,0.001954737352207303,0.00021899421699345112,0.003536466509103775,2.202294457909204e-10,3.2597802146483446e-07,0.8949760794639587,41,45,1442,109,0.07558945908460471,"{'source_height': 41, 'source_width': 45, 'resized_height': 87, 'resized_width': 96, 'padding_top': 4, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1333333333333333}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.16523666158831735,0.7957048118114471,2
record_000681009:0,artifacts/input_files/record_000681009.npy,0,8,Scratch,True,0.9087035059928894,0.3577854335308075,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0766366645693779,0.8320668414235115,True,0.7762330770492554,Scratch,0.9087035059928894,Normal,0.0766366645693779,Loc,0.008545304648578167,0.0179010467036278,0.0766366645693779,0.00012668350245803595,2.9400616767816246e-05,0.005634751170873642,0.0003218076017219573,0.008545304648578167,2.8560422915546724e-09,1.9527433323673904e-06,0.9087035059928894,35,31,845,83,0.09822485207100591,"{'source_height': 35, 'source_width': 31, 'resized_height': 96, 'resized_width': 85, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 5, 'padding_right': 6, 'scale': 2.742857142857143}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.16283516815771495,0.8320668414235115,2
record_000316500:0,artifacts/input_files/record_000316500.npy,0,5,Loc,True,0.9170187711715698,0.3454973101615906,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.05418839305639267,0.8628303781151772,True,0.7762330770492554,Loc,0.9170187711715698,Donut,0.05418839305639267,Center,0.027627937495708466,0.03506835855660029,6.569187098648399e-05,0.027627937495708466,0.05418839305639267,9.512718861515168e-06,6.431512655780125e-09,0.9170187711715698,4.905901018759096e-09,0.0005857219803147018,0.0005039891111664474,44,41,1376,225,0.16351744186046513,"{'source_height': 44, 'source_width': 41, 'resized_height': 96, 'resized_width': 89, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 3, 'padding_right': 4, 'scale': 2.1818181818181817}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.15724260220156938,0.8628303781151772,2
record_000732235:0,artifacts/input_files/record_000732235.npy,0,1,Center,True,0.9200001358985901,0.30558985471725464,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.07221342623233795,0.8477867096662521,True,0.7762330770492554,Center,0.9200001358985901,Loc,0.07221342623233795,Donut,0.007517972029745579,0.010776702765724622,3.469596049399115e-05,0.9200001358985901,0.007517972029745579,5.762574346590554e-07,3.592826314235964e-10,0.07221342623233795,2.2989636860870633e-08,0.00023119118122849613,1.961312136700144e-06,33,29,741,261,0.3522267206477733,"{'source_height': 33, 'source_width': 29, 'resized_height': 96, 'resized_width': 84, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 6, 'padding_right': 6, 'scale': 2.909090909090909}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.13907993651142073,0.8477867096662521,2
record_000532361:0,artifacts/input_files/record_000532361.npy,0,3,Edge-Loc,True,0.9203020334243774,0.2789471447467804,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.07959865033626556,0.8407033830881119,True,0.7762330770492554,Edge-Loc,0.9203020334243774,Loc,0.07959865033626556,Random,3.217511766706593e-05,0.03506835855660029,3.824351097136969e-06,2.398676315351622e-06,7.842577360861469e-06,0.9203020334243774,2.8637152354349382e-05,0.07959865033626556,1.0990322607540293e-06,3.217511766706593e-05,2.3410149879055098e-05,32,29,710,229,0.32253521126760565,"{'source_height': 32, 'source_width': 29, 'resized_height': 96, 'resized_width': 87, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 4, 'padding_right': 5, 'scale': 3.0}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.1269543166520369,0.8407033830881119,2
record_000743500:0,artifacts/input_files/record_000743500.npy,0,5,Loc,True,0.9209622740745544,0.29243019223213196,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0762961208820343,0.8446661531925201,True,0.7762330770492554,Loc,0.9209622740745544,Edge-Loc,0.0762961208820343,Scratch,0.000976068782620132,0.009596358722774312,0.000321417668601498,0.0008651214302517474,0.00024579375167377293,0.0762961208820343,3.5435350582702085e-05,0.9209622740745544,8.235156201408245e-07,0.00029690968221984804,0.000976068782620132,43,42,1421,307,0.21604503870513722,"{'source_height': 43, 'source_width': 42, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 2.2325581395348837}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.13309071600985659,0.8446661531925201,2
record_000592996:0,artifacts/input_files/record_000592996.npy,0,4,Edge-Ring,True,0.9294120073318481,0.3048919439315796,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0363229401409626,0.8930890671908855,True,0.7762330770492554,Edge-Ring,0.9294120073318481,Edge-Loc,0.0363229401409626,Normal,0.03414871543645859,0.03506835855660029,0.03414871543645859,1.3181215763324872e-06,4.6811283738179554e-09,0.0363229401409626,0.9294120073318481,1.479168076912174e-05,2.505374538941396e-07,1.0748115073511144e-06,9.891481749946252e-05,49,39,1513,166,0.10971579643093192,"{'source_height': 49, 'source_width': 39, 'resized_height': 96, 'resized_width': 76, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 10, 'padding_right': 10, 'scale': 1.9591836734693877}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.13876230362451702,0.8930890671908855,2
record_000021681:0,artifacts/input_files/record_000021681.npy,0,8,Scratch,True,0.935335636138916,0.24856477975845337,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.06290416419506073,0.8724314719438553,True,0.7762330770492554,Scratch,0.935335636138916,Normal,0.06290416419506073,Loc,0.0015344111016020179,5.407300781371305,0.06290416419506073,2.6428711862536147e-05,6.3258607951866e-06,0.00016017621965147555,3.275983181083575e-05,0.0015344111016020179,4.80091357293877e-12,6.228993498780255e-08,0.935335636138916,26,30,600,44,0.07333333333333333,"{'source_height': 26, 'source_width': 30, 'resized_height': 83, 'resized_width': 96, 'padding_top': 6, 'padding_bottom': 7, 'padding_left': 0, 'padding_right': 0, 'scale': 3.2}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.11312670644700237,0.8724314719438553,2
record_000744186:0,artifacts/input_files/record_000744186.npy,0,4,Edge-Ring,True,0.9380120635032654,0.2508954703807831,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.05653304234147072,0.8814790211617947,True,0.7762330770492554,Edge-Ring,0.9380120635032654,Normal,0.05653304234147072,Edge-Loc,0.005451827775686979,0.009596358722774312,0.05653304234147072,7.082213926423719e-09,3.822887319204771e-12,0.005451827775686979,0.9380120635032654,3.0950437235333084e-07,3.197186682069031e-10,5.3847202252654824e-09,2.779505166472518e-06,43,42,1421,280,0.19704433497536947,"{'source_height': 43, 'source_width': 42, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 2.2325581395348837}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.11418744946179028,0.8814790211617947,2
record_000414163:0,artifacts/input_files/record_000414163.npy,0,3,Edge-Loc,True,0.94166100025177,0.2223726212978363,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.05833903327584267,0.8833219669759274,True,0.7762330770492554,Edge-Loc,0.94166100025177,Edge-Ring,0.05833903327584267,Random,4.560203326064993e-10,0.03506835855660029,1.5533567854466194e-19,8.1030908660088485e-22,1.4452530367470838e-15,0.94166100025177,0.05833903327584267,3.0761751110795765e-13,3.691978944786456e-10,4.560203326064993e-10,4.67066871133577e-18,52,51,2071,440,0.21245774987928537,"{'source_height': 52, 'source_width': 51, 'resized_height': 96, 'resized_width': 94, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 1, 'padding_right': 1, 'scale': 1.8461538461538463}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.10120614141656255,0.8833219669759274,2
record_000683892:0,artifacts/input_files/record_000683892.npy,0,3,Edge-Loc,True,0.9444402456283569,0.2146867960691452,ENGINEER_REVIEW,Class is review-only or confidence does not meet its production auto-accept threshold.,False,,,0.0555485300719738,0.8888917155563831,True,0.7762330770492554,Edge-Loc,0.9444402456283569,Edge-Ring,0.0555485300719738,Near-full,7.956545232445933e-06,0.0179010467036278,2.494916770956479e-06,1.1371529412551595e-10,2.4258348801931007e-11,0.9444402456283569,0.0555485300719738,1.0151401852454e-07,7.956545232445933e-06,6.807277372899989e-07,3.28932081572475e-09,35,31,844,207,0.245260663507109,"{'source_height': 35, 'source_width': 31, 'resized_height': 96, 'resized_width': 85, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 5, 'padding_right': 6, 'scale': 2.742857142857143}",GREEN,False,ENGINEER_REVIEW,False,All immediate drift features are within limits.,0.09770817161048613,0.8888917155563831,2
